season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target
fall,aug,15,NH,5,Y,1,0.9,0.7879,0.27,0.2985,526
fall,aug,16,NH,5,Y,1,0.9,0.7879,0.27,0.2537,528
fall,aug,17,NH,5,Y,1,0.88,0.7727,0.32,0.1642,617
fall,aug,18,NH,5,Y,1,0.86,0.7576,0.36,0.2537,546
fall,aug,19,NH,5,Y,1,0.8,0.7424,0.49,0.1343,452
fall,aug,20,NH,5,Y,1,0.8,0.7424,0.49,0.1343,356
fall,aug,21,NH,5,Y,1,0.76,0.7121,0.58,0.194,303
fall,aug,22,NH,5,Y,1,0.76,0.7121,0.58,0.194,277
fall,aug,23,NH,5,Y,1,0.74,0.6818,0.62,0.1045,174
fall,sep,0,NH,6,N,1,0.74,0.6818,0.62,0.1045,168
fall,sep,1,NH,6,N,1,0.72,0.697,0.74,0.1343,79
fall,sep,2,NH,6,N,1,0.7,0.6515,0.7,0.1642,69
fall,sep,3,NH,6,N,1,0.7,0.6515,0.7,0.1045,35
fall,sep,4,NH,6,N,1,0.7,0.6515,0.7,0,12
fall,sep,5,NH,6,N,1,0.68,0.6364,0.79,0,22
fall,sep,6,NH,6,N,1,0.68,0.6364,0.79,0,36
fall,sep,7,NH,6,N,2,0.74,0.6818,0.58,0.1343,66
fall,sep,8,NH,6,N,2,0.76,0.7121,0.58,0.2537,162
fall,sep,9,NH,6,N,2,0.76,0.7121,0.58,0.194,237
fall,sep,10,NH,6,N,2,0.78,0.7273,0.55,0.194,417
fall,sep,11,NH,6,N,2,0.8,0.7576,0.55,0.2239,492
fall,sep,12,NH,6,N,2,0.8,0.7576,0.55,0.1642,471
fall,sep,13,NH,6,N,2,0.82,0.7727,0.52,0.0896,504
fall,sep,14,NH,6,N,2,0.86,0.7879,0.44,0.1642,514
fall,sep,15,NH,6,N,2,0.86,0.7879,0.44,0.2836,563
fall,sep,16,NH,6,N,2,0.84,0.7879,0.49,0.1642,462
fall,sep,17,NH,6,N,2,0.82,0.7727,0.52,0,463
fall,sep,18,NH,6,N,2,0.82,0.7727,0.52,0,442
fall,sep,19,NH,6,N,3,0.78,0.7424,0.62,0,392
fall,sep,20,NH,6,N,3,0.76,0.7273,0.67,0.2537,207
fall,sep,21,NH,6,N,3,0.64,0.5758,0.89,0,104
fall,sep,22,NH,6,N,2,0.66,0.5909,0.89,0,78
fall,sep,23,NH,6,N,1,0.66,0.5909,0.89,0.0896,145
fall,sep,0,NH,0,N,2,0.66,0.5909,0.89,0.0896,99
fall,sep,1,NH,0,N,1,0.66,0.5909,0.89,0,73
fall,sep,2,NH,0,N,1,0.66,0.5909,0.89,0,84
fall,sep,3,NH,0,N,1,0.66,0.5909,0.89,0.0896,42
fall,sep,4,NH,0,N,1,0.66,0.5909,0.89,0,22
fall,sep,5,NH,0,N,1,0.66,0.5909,0.89,0,12
fall,sep,6,NH,0,N,2,0.66,0.5909,0.89,0,15
fall,sep,7,NH,0,N,1,0.66,0.5909,0.94,0.0896,42
fall,sep,8,NH,0,N,1,0.68,0.6364,0.89,0.0896,129
fall,sep,9,NH,0,N,2,0.7,0.6667,0.84,0,232
fall,sep,10,NH,0,N,2,0.72,0.697,0.79,0,388
fall,sep,11,NH,0,N,2,0.74,0.697,0.7,0,489
fall,sep,12,NH,0,N,3,0.74,0.697,0.7,0,545
fall,sep,13,NH,0,N,3,0.72,0.697,0.74,0.0896,493
fall,sep,14,NH,0,N,3,0.72,0.697,0.79,0.0896,457
fall,sep,15,NH,0,N,3,0.74,0.7121,0.74,0.1343,355
fall,sep,16,NH,0,N,1,0.74,0.697,0.7,0,474
fall,sep,17,NH,0,N,1,0.76,0.7273,0.66,0.0896,503
fall,sep,18,NH,0,N,1,0.74,0.7121,0.74,0,500
fall,sep,19,NH,0,N,2,0.7,0.6667,0.84,0.2239,292
fall,sep,20,NH,0,N,2,0.7,0.6667,0.84,0.1642,104
fall,sep,21,NH,0,N,1,0.7,0.6515,0.7,0.1642,171
fall,sep,22,NH,0,N,3,0.68,0.6364,0.83,0.1343,166
fall,sep,23,NH,0,N,3,0.66,0.5909,0.89,0.0896,123
fall,sep,0,H,1,N,2,0.66,0.5909,0.94,0,104
fall,sep,1,H,1,N,2,0.68,0.6364,0.89,0.1642,55
fall,sep,2,H,1,N,1,0.66,0.5909,0.89,0.1045,40
fall,sep,3,H,1,N,1,0.66,0.5909,0.89,0.1343,28
fall,sep,4,H,1,N,1,0.66,0.5909,0.89,0.0896,11
fall,sep,5,H,1,N,1,0.66,0.5909,0.89,0,4
fall,sep,6,H,1,N,1,0.66,0.5909,0.94,0,15
fall,sep,7,H,1,N,1,0.68,0.6364,0.85,0,43
fall,sep,8,H,1,N,2,0.7,0.6667,0.84,0.1045,127
fall,sep,9,H,1,N,2,0.7,0.6667,0.84,0.1343,229
fall,sep,10,H,1,N,2,0.74,0.7121,0.74,0.2239,359
fall,sep,11,H,1,N,2,0.74,0.697,0.7,0.2836,459
fall,sep,12,H,1,N,2,0.76,0.7121,0.62,0.2985,543
fall,sep,13,H,1,N,2,0.76,0.7273,0.66,0.2537,566
fall,sep,14,H,1,N,1,0.74,0.697,0.7,0.2985,512
fall,sep,15,H,1,N,1,0.74,0.697,0.7,0.2239,449
fall,sep,16,H,1,N,1,0.74,0.697,0.7,0.2239,500
fall,sep,17,H,1,N,1,0.74,0.697,0.7,0.1343,498
fall,sep,18,H,1,N,1,0.74,0.697,0.66,0.1642,482
fall,sep,19,H,1,N,1,0.72,0.697,0.74,0.194,374
fall,sep,20,H,1,N,1,0.72,0.6818,0.76,0.1045,261
fall,sep,21,H,1,N,1,0.72,0.6818,0.76,0.1045,184
fall,sep,22,H,1,N,2,0.7,0.6667,0.84,0.1343,121
fall,sep,23,H,1,N,2,0.7,0.6667,0.84,0.2537,70
fall,sep,0,NH,2,Y,2,0.7,0.6667,0.84,0.2537,29
fall,sep,1,NH,2,Y,1,0.68,0.6364,0.82,0.1343,24
fall,sep,2,NH,2,Y,1,0.68,0.6364,0.82,0.1343,5
fall,sep,3,NH,2,Y,2,0.66,0.5909,0.89,0.0896,10
fall,sep,4,NH,2,Y,2,0.66,0.5909,0.89,0,8
fall,sep,5,NH,2,Y,2,0.66,0.5909,0.89,0,38
fall,sep,6,NH,2,Y,2,0.68,0.6364,0.89,0.1045,172
fall,sep,7,NH,2,Y,2,0.68,0.6364,0.89,0.1045,493
fall,sep,8,NH,2,Y,1,0.7,0.6667,0.84,0.1642,632
fall,sep,9,NH,2,Y,2,0.72,0.697,0.79,0.2239,323
fall,sep,10,NH,2,Y,2,0.72,0.697,0.74,0.2537,172
fall,sep,11,NH,2,Y,2,0.74,0.697,0.7,0.2836,198
fall,sep,12,NH,2,Y,1,0.76,0.7273,0.7,0.2836,287
fall,sep,13,NH,2,Y,1,0.8,0.7576,0.55,0.4478,275
fall,sep,14,NH,2,Y,1,0.8,0.7576,0.55,0.4179,274
fall,sep,15,NH,2,Y,1,0.8,0.7727,0.59,0.4627,292
fall,sep,16,NH,2,Y,1,0.76,0.7273,0.7,0.4179,458
fall,sep,17,NH,2,Y,1,0.76,0.7273,0.7,0.3582,856
fall,sep,18,NH,2,Y,1,0.76,0.7424,0.75,0.2239,839
fall,sep,19,NH,2,Y,1,0.76,0.7273,0.7,0.2239,552
fall,sep,20,NH,2,Y,1,0.74,0.697,0.7,0.2537,385
fall,sep,21,NH,2,Y,1,0.74,0.7121,0.74,0.2537,268
fall,sep,22,NH,2,Y,1,0.74,0.697,0.7,0.2836,179
fall,sep,23,NH,2,Y,1,0.72,0.697,0.74,0.2985,95
fall,sep,0,NH,3,Y,1,0.72,0.697,0.74,0.2537,37
fall,sep,1,NH,3,Y,1,0.7,0.6667,0.84,0.194,13
fall,sep,2,NH,3,Y,1,0.7,0.6667,0.84,0.194,9
fall,sep,3,NH,3,Y,1,0.7,0.6667,0.79,0.2836,4
fall,sep,4,NH,3,Y,1,0.7,0.6667,0.79,0.2836,5
fall,sep,5,NH,3,Y,2,0.7,0.6667,0.79,0.2985,40
fall,sep,6,NH,3,Y,1,0.7,0.6667,0.79,0.2836,210
fall,sep,7,NH,3,Y,2,0.7,0.6667,0.79,0.2537,500
fall,sep,8,NH,3,Y,1,0.72,0.697,0.74,0.194,725
fall,sep,9,NH,3,Y,1,0.74,0.697,0.7,0.2537,290
fall,sep,10,NH,3,Y,2,0.76,0.7273,0.7,0.1642,235
fall,sep,11,NH,3,Y,2,0.78,0.7424,0.62,0.1642,217
fall,sep,12,NH,3,Y,1,0.78,0.7727,0.7,0.1045,266
fall,sep,13,NH,3,Y,1,0.8,0.7879,0.63,0.1642,234
fall,sep,14,NH,3,Y,1,0.82,0.7879,0.56,0.1045,211
fall,sep,15,NH,3,Y,1,0.78,0.7727,0.7,0.194,245
fall,sep,16,NH,3,Y,1,0.76,0.7273,0.7,0.2537,430
fall,sep,17,NH,3,Y,1,0.76,0.7273,0.66,0.2537,863
fall,sep,18,NH,3,Y,1,0.76,0.7424,0.75,0.194,839
fall,sep,19,NH,3,Y,1,0.74,0.697,0.7,0.1642,662
fall,sep,20,NH,3,Y,1,0.72,0.7121,0.84,0.1642,412
fall,sep,21,NH,3,Y,1,0.72,0.697,0.79,0,296
fall,sep,22,NH,3,Y,1,0.72,0.697,0.79,0,219
fall,sep,23,NH,3,Y,1,0.7,0.6667,0.84,0.0896,150
fall,sep,0,NH,4,Y,2,0.7,0.6667,0.84,0.0896,65
fall,sep,1,NH,4,Y,2,0.7,0.6667,0.84,0,18
fall,sep,2,NH,4,Y,1,0.72,0.697,0.79,0,8
fall,sep,3,NH,4,Y,1,0.7,0.6667,0.84,0.1045,9
fall,sep,4,NH,4,Y,2,0.7,0.6667,0.84,0.0896,8
fall,sep,5,NH,4,Y,2,0.7,0.6667,0.84,0.194,38
fall,sep,6,NH,4,Y,2,0.7,0.6667,0.84,0.0896,200
fall,sep,7,NH,4,Y,2,0.7,0.6667,0.84,0.1045,482
fall,sep,8,NH,4,Y,3,0.7,0.6667,0.79,0,646
fall,sep,9,NH,4,Y,3,0.66,0.5909,0.94,0.1343,123
fall,sep,10,NH,4,Y,3,0.66,0.5909,0.94,0.1343,49
fall,sep,11,NH,4,Y,3,0.7,0.6667,0.84,0.1642,62
fall,sep,12,NH,4,Y,2,0.72,0.697,0.79,0.2239,137
fall,sep,13,NH,4,Y,2,0.72,0.697,0.79,0.1045,191
fall,sep,14,NH,4,Y,1,0.74,0.7121,0.74,0.0896,216
fall,sep,15,NH,4,Y,1,0.74,0.697,0.66,0.194,270
fall,sep,16,NH,4,Y,1,0.74,0.697,0.7,0.2239,416
fall,sep,17,NH,4,Y,1,0.74,0.697,0.7,0.2537,808
fall,sep,18,NH,4,Y,1,0.72,0.6818,0.7,0.2537,835
fall,sep,19,NH,4,Y,1,0.68,0.6364,0.74,0.2537,558
fall,sep,20,NH,4,Y,1,0.66,0.6061,0.78,0.2239,406
fall,sep,21,NH,4,Y,1,0.64,0.5758,0.89,0.1642,272
fall,sep,22,NH,4,Y,1,0.64,0.5758,0.89,0.1642,217
fall,sep,23,NH,4,Y,1,0.64,0.5758,0.89,0.1642,169
fall,sep,0,NH,5,Y,1,0.64,0.5758,0.89,0.1343,96
fall,sep,1,NH,5,Y,1,0.62,0.5606,0.88,0.1045,29
fall,sep,2,NH,5,Y,1,0.62,0.5758,0.83,0.0896,11
fall,sep,3,NH,5,Y,1,0.62,0.5758,0.83,0.0896,9
fall,sep,4,NH,5,Y,1,0.62,0.5606,0.88,0,8
fall,sep,5,NH,5,Y,1,0.62,0.5606,0.88,0,40
fall,sep,6,NH,5,Y,1,0.62,0.5606,0.88,0.1045,140
fall,sep,7,NH,5,Y,1,0.64,0.5758,0.89,0.1045,486
fall,sep,8,NH,5,Y,1,0.66,0.6061,0.83,0.1045,719
fall,sep,9,NH,5,Y,1,0.7,0.6667,0.79,0.1343,344
fall,sep,10,NH,5,Y,1,0.72,0.697,0.74,0.1343,224
fall,sep,11,NH,5,Y,1,0.76,0.7121,0.62,0.1343,296
fall,sep,12,NH,5,Y,1,0.78,0.7424,0.59,0.1642,323
fall,sep,13,NH,5,Y,1,0.8,0.7727,0.59,0.2537,354
fall,sep,14,NH,5,Y,1,0.8,0.7727,0.59,0.2537,253
fall,sep,15,NH,5,Y,1,0.8,0.7576,0.55,0.2537,331
fall,sep,16,NH,5,Y,1,0.8,0.7576,0.55,0.2836,470
fall,sep,17,NH,5,Y,1,0.78,0.7424,0.59,0.3284,772
fall,sep,18,NH,5,Y,1,0.76,0.7121,0.62,0.2985,792
fall,sep,19,NH,5,Y,1,0.74,0.6818,0.62,0.2836,568
fall,sep,20,NH,5,Y,1,0.72,0.6818,0.66,0.2239,391
fall,sep,21,NH,5,Y,1,0.7,0.6667,0.74,0.1642,301
fall,sep,22,NH,5,Y,1,0.7,0.6667,0.74,0.2239,299
fall,sep,23,NH,5,Y,1,0.66,0.5909,0.89,0.2537,248
fall,sep,0,NH,6,N,1,0.66,0.5909,0.89,0.2537,150
fall,sep,1,NH,6,N,2,0.66,0.5909,0.89,0.2836,117
fall,sep,2,NH,6,N,1,0.66,0.5909,0.89,0.3284,77
fall,sep,3,NH,6,N,2,0.66,0.5909,0.89,0.2239,43
fall,sep,4,NH,6,N,2,0.66,0.5909,0.94,0.2239,11
fall,sep,5,NH,6,N,2,0.66,0.5909,0.94,0.2537,15
fall,sep,6,NH,6,N,2,0.66,0.5909,0.89,0.2836,34
fall,sep,7,NH,6,N,1,0.66,0.5909,0.89,0.2836,82
fall,sep,8,NH,6,N,1,0.7,0.6667,0.79,0.3284,230
fall,sep,9,NH,6,N,1,0.7,0.6667,0.74,0.3881,348
fall,sep,10,NH,6,N,1,0.74,0.697,0.7,0.3881,422
fall,sep,11,NH,6,N,1,0.76,0.7121,0.62,0.4478,578
fall,sep,12,NH,6,N,1,0.8,0.7576,0.55,0.4925,694
fall,sep,13,NH,6,N,1,0.82,0.7727,0.52,0.5224,668
fall,sep,14,NH,6,N,1,0.82,0.7727,0.52,0.4478,626
fall,sep,15,NH,6,N,3,0.56,0.5303,0.88,0.2537,512
fall,sep,16,NH,6,N,3,0.56,0.5303,0.88,0.194,114
fall,sep,17,NH,6,N,3,0.58,0.5455,0.83,0.194,171
fall,sep,18,NH,6,N,3,0.58,0.5455,0.83,0.1343,167
fall,sep,19,NH,6,N,3,0.58,0.5455,0.88,0.1045,215
fall,sep,20,NH,6,N,2,0.58,0.5455,0.88,0.0896,194
fall,sep,21,NH,6,N,2,0.6,0.5606,0.83,0.1642,181
fall,sep,22,NH,6,N,2,0.58,0.5455,0.78,0.2985,194
fall,sep,23,NH,6,N,2,0.58,0.5455,0.73,0.1642,133
fall,sep,0,NH,0,N,2,0.56,0.5303,0.73,0.194,124
fall,sep,1,NH,0,N,1,0.56,0.5303,0.73,0.2239,124
fall,sep,2,NH,0,N,1,0.54,0.5152,0.77,0.2836,96
fall,sep,3,NH,0,N,1,0.54,0.5152,0.73,0.2239,46
fall,sep,4,NH,0,N,1,0.52,0.5,0.77,0.2537,28
fall,sep,5,NH,0,N,1,0.52,0.5,0.77,0.194,55
fall,sep,6,NH,0,N,1,0.52,0.5,0.77,0.194,35
fall,sep,7,NH,0,N,1,0.54,0.5152,0.73,0.1642,70
fall,sep,8,NH,0,N,1,0.58,0.5455,0.68,0.2239,170
fall,sep,9,NH,0,N,1,0.62,0.6061,0.61,0.2537,299
fall,sep,10,NH,0,N,1,0.64,0.6212,0.57,0.2985,495
fall,sep,11,NH,0,N,1,0.66,0.6212,0.47,0.2537,585
fall,sep,12,NH,0,N,1,0.66,0.6212,0.47,0,757
fall,sep,13,NH,0,N,1,0.68,0.6364,0.39,0,729
fall,sep,14,NH,0,N,1,0.72,0.6515,0.3,0.2836,647
fall,sep,15,NH,0,N,1,0.72,0.6515,0.32,0.2537,696
fall,sep,16,NH,0,N,1,0.68,0.6364,0.36,0.2836,701
fall,sep,17,NH,0,N,1,0.7,0.6364,0.37,0.2537,671
fall,sep,18,NH,0,N,1,0.66,0.6212,0.36,0.2537,560
fall,sep,19,NH,0,N,1,0.66,0.6212,0.36,0.2537,496
fall,sep,20,NH,0,N,1,0.62,0.6212,0.41,0.2836,356
fall,sep,21,NH,0,N,1,0.6,0.6212,0.46,0.2239,206
fall,sep,22,NH,0,N,1,0.58,0.5455,0.49,0.2537,189
fall,sep,23,NH,0,N,1,0.56,0.5303,0.52,0.2836,92
fall,sep,0,NH,1,Y,1,0.56,0.5303,0.52,0.2836,41
fall,sep,1,NH,1,Y,1,0.54,0.5152,0.6,0.194,18
fall,sep,2,NH,1,Y,1,0.54,0.5152,0.6,0.3582,17
fall,sep,3,NH,1,Y,1,0.52,0.5,0.68,0.2836,12
fall,sep,4,NH,1,Y,1,0.52,0.5,0.68,0.2836,5
fall,sep,5,NH,1,Y,1,0.5,0.4848,0.72,0.2537,40
fall,sep,6,NH,1,Y,1,0.5,0.4848,0.72,0.1343,180
fall,sep,7,NH,1,Y,1,0.52,0.5,0.68,0.2239,447
fall,sep,8,NH,1,Y,1,0.56,0.5303,0.6,0.2836,730
fall,sep,9,NH,1,Y,1,0.6,0.6212,0.53,0.2985,361
fall,sep,10,NH,1,Y,1,0.62,0.6212,0.5,0.2836,210
fall,sep,11,NH,1,Y,1,0.62,0.6212,0.43,0.2985,236
fall,sep,12,NH,1,Y,1,0.64,0.6212,0.44,0.3881,332
fall,sep,13,NH,1,Y,1,0.64,0.6212,0.38,0.2239,323
fall,sep,14,NH,1,Y,1,0.66,0.6212,0.36,0.2836,340
fall,sep,15,NH,1,Y,1,0.66,0.6212,0.31,0.3881,346
fall,sep,16,NH,1,Y,1,0.66,0.6212,0.34,0.3284,488
fall,sep,17,NH,1,Y,1,0.66,0.6212,0.34,0.3284,871
fall,sep,18,NH,1,Y,1,0.62,0.6212,0.35,0.2985,968
fall,sep,19,NH,1,Y,1,0.62,0.6212,0.38,0.2985,633
fall,sep,20,NH,1,Y,1,0.6,0.6212,0.4,0.194,390
fall,sep,21,NH,1,Y,1,0.56,0.5303,0.49,0.1642,285
fall,sep,22,NH,1,Y,1,0.54,0.5152,0.52,0.1343,159
fall,sep,23,NH,1,Y,1,0.54,0.5152,0.52,0,93
fall,sep,0,NH,2,Y,1,0.52,0.5,0.59,0.1045,32
fall,sep,1,NH,2,Y,1,0.5,0.4848,0.63,0,10
fall,sep,2,NH,2,Y,1,0.48,0.4697,0.77,0.1642,6
fall,sep,3,NH,2,Y,1,0.48,0.4697,0.67,0.1343,8
fall,sep,4,NH,2,Y,1,0.48,0.4697,0.72,0.1045,9
fall,sep,5,NH,2,Y,1,0.46,0.4545,0.72,0.0896,44
fall,sep,6,NH,2,Y,1,0.46,0.4545,0.77,0.1045,211
fall,sep,7,NH,2,Y,1,0.5,0.4848,0.72,0.1045,596
fall,sep,8,NH,2,Y,1,0.54,0.5152,0.68,0.0896,750
fall,sep,9,NH,2,Y,1,0.6,0.6212,0.49,0,358
fall,sep,10,NH,2,Y,1,0.62,0.6212,0.38,0,196
fall,sep,11,NH,2,Y,1,0.64,0.6212,0.33,0.0896,247
fall,sep,12,NH,2,Y,1,0.64,0.6212,0.33,0,316
fall,sep,13,NH,2,Y,1,0.66,0.6212,0.29,0.0896,328
fall,sep,14,NH,2,Y,1,0.68,0.6212,0.3,0.0896,255
fall,sep,15,NH,2,Y,1,0.7,0.6364,0.28,0.1045,326
fall,sep,16,NH,2,Y,1,0.7,0.6364,0.28,0.1343,536
fall,sep,17,NH,2,Y,1,0.7,0.6364,0.28,0,970
fall,sep,18,NH,2,Y,1,0.64,0.6212,0.36,0.1642,877
fall,sep,19,NH,2,Y,1,0.62,0.6212,0.41,0.194,596
fall,sep,20,NH,2,Y,1,0.58,0.5455,0.56,0.1343,461
fall,sep,21,NH,2,Y,1,0.56,0.5303,0.6,0.1045,310
fall,sep,22,NH,2,Y,1,0.56,0.5303,0.64,0.1045,216
fall,sep,23,NH,2,Y,1,0.54,0.5152,0.68,0.1045,109
fall,sep,0,NH,3,Y,1,0.52,0.5,0.72,0.1045,49
fall,sep,1,NH,3,Y,1,0.52,0.5,0.72,0.1045,21
fall,sep,2,NH,3,Y,1,0.52,0.5,0.72,0.0896,11
fall,sep,3,NH,3,Y,1,0.5,0.4848,0.77,0.0896,7
fall,sep,4,NH,3,Y,1,0.5,0.4848,0.72,0.0896,5
fall,sep,5,NH,3,Y,1,0.5,0.4848,0.72,0.0896,48
fall,sep,6,NH,3,Y,1,0.5,0.4848,0.72,0.0896,205
fall,sep,7,NH,3,Y,1,0.52,0.5,0.72,0,557
fall,sep,8,NH,3,Y,1,0.56,0.5303,0.64,0.1045,770
fall,sep,9,NH,3,Y,1,0.6,0.6061,0.64,0.1343,328
fall,sep,10,NH,3,Y,1,0.62,0.6061,0.61,0.1343,205
fall,sep,11,NH,3,Y,1,0.66,0.6212,0.5,0.194,232
fall,sep,12,NH,3,Y,1,0.68,0.6364,0.36,0.1343,352
fall,sep,13,NH,3,Y,1,0.7,0.6364,0.34,0.1343,323
fall,sep,14,NH,3,Y,1,0.7,0.6364,0.37,0.1642,278
fall,sep,15,NH,3,Y,1,0.72,0.6515,0.37,0.1343,318
fall,sep,16,NH,3,Y,1,0.72,0.6515,0.37,0.1642,509
fall,sep,17,NH,3,Y,1,0.7,0.6364,0.41,0.2985,925
fall,sep,18,NH,3,Y,1,0.66,0.6212,0.44,0.2537,977
fall,sep,19,NH,3,Y,1,0.64,0.6212,0.5,0.194,635
fall,sep,20,NH,3,Y,1,0.62,0.6212,0.57,0.1343,470
fall,sep,21,NH,3,Y,1,0.6,0.6061,0.6,0.1343,306
fall,sep,22,NH,3,Y,1,0.56,0.5303,0.64,0.0896,212
fall,sep,23,NH,3,Y,1,0.56,0.5303,0.68,0.1045,127
fall,sep,0,NH,4,Y,1,0.56,0.5303,0.73,0.0896,57
fall,sep,1,NH,4,Y,1,0.54,0.5152,0.77,0.0896,28
fall,sep,2,NH,4,Y,1,0.54,0.5152,0.77,0,9
fall,sep,3,NH,4,Y,1,0.52,0.5,0.83,0,11
fall,sep,4,NH,4,Y,1,0.52,0.5,0.83,0,6
fall,sep,5,NH,4,Y,1,0.52,0.5,0.83,0,57
fall,sep,6,NH,4,Y,1,0.5,0.4848,0.82,0,195
fall,sep,7,NH,4,Y,1,0.54,0.5152,0.77,0,571
fall,sep,8,NH,4,Y,1,0.56,0.5303,0.73,0,758
fall,sep,9,NH,4,Y,1,0.6,0.6061,0.64,0.0896,338
fall,sep,10,NH,4,Y,1,0.64,0.6212,0.61,0.0896,212
fall,sep,11,NH,4,Y,1,0.66,0.6212,0.5,0.1642,254
fall,sep,12,NH,4,Y,1,0.68,0.6364,0.44,0.1045,297
fall,sep,13,NH,4,Y,1,0.7,0.6364,0.42,0,283
fall,sep,14,NH,4,Y,1,0.72,0.6515,0.39,0.1343,274
fall,sep,15,NH,4,Y,1,0.72,0.6515,0.42,0.1045,352
fall,sep,16,NH,4,Y,1,0.72,0.6515,0.39,0.0896,491
fall,sep,17,NH,4,Y,1,0.72,0.6515,0.42,0.194,884
fall,sep,18,NH,4,Y,1,0.68,0.6364,0.57,0.2537,852
fall,sep,19,NH,4,Y,1,0.64,0.6061,0.65,0.1343,674
fall,sep,20,NH,4,Y,1,0.62,0.6061,0.69,0.1045,463
fall,sep,21,NH,4,Y,1,0.62,0.6061,0.65,0.1045,317
fall,sep,22,NH,4,Y,1,0.6,0.5909,0.69,0.1343,251
fall,sep,23,NH,4,Y,1,0.58,0.5455,0.73,0.1045,170
fall,sep,0,NH,5,Y,1,0.56,0.5303,0.73,0.0896,87
fall,sep,1,NH,5,Y,1,0.56,0.5303,0.73,0.0896,41
fall,sep,2,NH,5,Y,1,0.56,0.5303,0.73,0,30
fall,sep,3,NH,5,Y,1,0.54,0.5152,0.77,0,14
fall,sep,4,NH,5,Y,1,0.54,0.5152,0.77,0,12
fall,sep,5,NH,5,Y,1,0.54,0.5152,0.83,0,41
fall,sep,6,NH,5,Y,1,0.54,0.5152,0.88,0,152
fall,sep,7,NH,5,Y,2,0.56,0.5303,0.88,0,454
fall,sep,8,NH,5,Y,2,0.6,0.5758,0.78,0.1642,766
fall,sep,9,NH,5,Y,2,0.62,0.5909,0.78,0.1642,347
fall,sep,10,NH,5,Y,2,0.68,0.6364,0.65,0,246
fall,sep,11,NH,5,Y,2,0.68,0.6364,0.61,0.1045,280
fall,sep,12,NH,5,Y,2,0.7,0.6515,0.54,0.194,409
fall,sep,13,NH,5,Y,2,0.7,0.6515,0.54,0.194,408
fall,sep,14,NH,5,Y,2,0.72,0.6515,0.45,0.1642,371
fall,sep,15,NH,5,Y,2,0.72,0.6667,0.48,0.1343,367
fall,sep,16,NH,5,Y,2,0.72,0.6667,0.51,0,563
fall,sep,17,NH,5,Y,1,0.72,0.6667,0.51,0.194,894
fall,sep,18,NH,5,Y,1,0.72,0.6515,0.45,0.2239,808
fall,sep,19,NH,5,Y,1,0.68,0.6364,0.57,0.1642,579
fall,sep,20,NH,5,Y,1,0.66,0.6212,0.61,0.1045,404
fall,sep,21,NH,5,Y,1,0.64,0.6061,0.73,0.2239,312
fall,sep,22,NH,5,Y,1,0.62,0.5758,0.83,0.194,229
fall,sep,23,NH,5,Y,1,0.62,0.5909,0.78,0.0896,195
fall,sep,0,NH,6,N,1,0.6,0.5606,0.83,0.1045,207
fall,sep,1,NH,6,N,1,0.6,0.5909,0.73,0,109
fall,sep,2,NH,6,N,1,0.58,0.5455,0.78,0.1045,93
fall,sep,3,NH,6,N,1,0.6,0.5909,0.73,0.2537,37
fall,sep,4,NH,6,N,2,0.6,0.5909,0.69,0.3582,6
fall,sep,5,NH,6,N,1,0.58,0.5455,0.6,0.5224,16
fall,sep,6,NH,6,N,1,0.54,0.5152,0.49,0.4179,33
fall,sep,7,NH,6,N,1,0.54,0.5152,0.52,0.2836,73
fall,sep,8,NH,6,N,1,0.56,0.5303,0.49,0.4179,212
fall,sep,9,NH,6,N,1,0.6,0.6212,0.43,0.4179,342
fall,sep,10,NH,6,N,1,0.62,0.6212,0.41,0.3881,442
fall,sep,11,NH,6,N,1,0.64,0.6212,0.38,0.3881,627
fall,sep,12,NH,6,N,1,0.66,0.6212,0.36,0.3582,706
fall,sep,13,NH,6,N,1,0.68,0.6364,0.36,0.194,704
fall,sep,14,NH,6,N,1,0.68,0.6364,0.34,0.3284,715
fall,sep,15,NH,6,N,2,0.68,0.6364,0.34,0.2836,654
fall,sep,16,NH,6,N,2,0.66,0.6212,0.36,0.2239,783
fall,sep,17,NH,6,N,2,0.66,0.6212,0.36,0.2537,729
fall,sep,18,NH,6,N,2,0.64,0.6212,0.36,0.2836,614
fall,sep,19,NH,6,N,1,0.62,0.6212,0.41,0.1642,478
fall,sep,20,NH,6,N,1,0.6,0.6212,0.43,0.0896,330
fall,sep,21,NH,6,N,1,0.56,0.5303,0.52,0.1045,296
fall,sep,22,NH,6,N,1,0.56,0.5303,0.52,0,279
fall,sep,23,NH,6,N,1,0.54,0.5152,0.6,0,229
fall,sep,0,NH,0,N,1,0.54,0.5152,0.64,0,151
fall,sep,1,NH,0,N,1,0.54,0.5152,0.64,0,117
fall,sep,2,NH,0,N,1,0.52,0.5,0.63,0,89
fall,sep,3,NH,0,N,1,0.5,0.4848,0.68,0,48
fall,sep,4,NH,0,N,1,0.5,0.4848,0.72,0,8
fall,sep,5,NH,0,N,1,0.5,0.4848,0.72,0,13
fall,sep,6,NH,0,N,1,0.5,0.4848,0.72,0,35
fall,sep,7,NH,0,N,1,0.5,0.4848,0.77,0.1045,71
fall,sep,8,NH,0,N,1,0.54,0.5152,0.64,0.1642,128
fall,sep,9,NH,0,N,1,0.58,0.5455,0.6,0.1343,296
